,X,Y,OBJECTID,Geocode_Address,OccurredFrom_Date_Year,OccurredFrom_Date_Month,OccurredFrom_Time,OccurredFrom_Timestamp,OccurredThrough_Date_Year,OccurredThrough_Date_Month,OccurredThrough_Time,OccurredThrough_Timestamp,Statute_Category,Statute_Description,Statute_CrimeCategory,Weapon_Description,Larceny_Type,Location_Type,Latitude,Longitude
1875,-77.62948357767509,43.143730960857496,18425,"385 Frost Ave, Rochester, NY, 14611",2018,10,900,2018-10-19T09:00:00.000Z,2018,10,900,2018-10-19T09:00:00.000Z,F,Grand Larceny 4th: Property Taken From Person               ,6,* No Weapon Specified *,Purse-snatching,Street,43.1436904,-77.6294655
1876,-77.5994238364291,43.190937880081606,18431,"1358 Hudson Ave, Rochester, NY, 14621",2018,5,1830,2018-05-01T18:30:00.000Z,2018,5,1730,2018-05-02T17:30:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.1909287,-77.59939349999999
1877,-77.6162715171467,43.149029995384,18433,"84 Adams St, Rochester, NY, 14608",2018,6,200,2018-06-18T02:00:00.000Z,2018,6,700,2018-06-18T07:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.1490488,-77.6163132
1878,-77.6357651064327,43.140684390065296,18442,"480 Genesee St, Rochester, NY, 14611",2018,1,1200,2018-01-02T12:00:00.000Z,2018,1,1200,2018-01-03T12:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Liquor Store,43.1407007,-77.6357663
1879,-77.6517315269965,43.1406729953893,18476,"24 Inglewood Dr, Rochester, NY, 14619",2018,2,1800,2018-02-03T18:00:00.000Z,2018,2,700,2018-02-05T07:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Street,43.1406881,-77.65173419999999
1880,-77.6331169319872,43.152026358072604,18498,"681 Brown St, Rochester, NY, 14611",2018,9,1130,2018-09-17T11:30:00.000Z,2018,9,1245,2018-09-17T12:45:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1521234,-77.63298410000002
1881,-77.63580635347941,43.1472415917936,18509,"154 Genesee St, Rochester, NY, 14611",2018,3,2250,2018-03-02T22:50:00.000Z,2018,3,2250,2018-03-02T22:50:00.000Z,F,Robbery 1st: Displays What Appears To Be a Firearm          ,3,Semiautomatic Handgun,* No Larceny Type Specified *,Street,43.1472258,-77.63578100000001
1882,-77.5954761876055,43.18669994487001,18535,"1019 Norton St, Rochester, NY, 14621",2018,5,1908,2018-05-29T19:08:00.000Z,2018,5,1908,2018-05-29T19:08:00.000Z,F,Assault 2nd: Intent To Cause Physical Injury with Weapon/Ins,4,Blunt Object,* No Larceny Type Specified *,Restaurant,43.186708,-77.5954132
1883,-77.59170122715591,43.175241361473,18560,"515 Portland Ave, Rochester, NY, 14605",2018,7,28,2018-07-01T00:28:00.000Z,2018,7,28,2018-07-01T00:28:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Restaurant,43.1752957,-77.5917833
1884,-77.6120736618806,43.192052115984104,18576,"17 Reliance St, Rochester, NY, 14621",2018,4,2000,2018-04-30T20:00:00.000Z,2018,5,830,2018-05-01T08:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.1920975,-77.6120688
1885,-77.622854124946,43.184421715482294,18578,"11 Jewel St, Rochester, NY, 14621",2018,1,2300,2018-01-01T23:00:00.000Z,2018,1,600,2018-01-02T06:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.18441,-77.62289229999999
1886,-77.61255829191009,43.1787069897737,18583,"30 Ketchum St, Rochester, NY, 14621",2018,7,715,2018-07-13T07:15:00.000Z,2018,7,725,2018-07-13T07:25:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Firearm,* No Larceny Type Specified *,Street,43.1786924,-77.6125534
1887,-77.6154200280193,43.192091873112794,18597,"689 Hollenbeck St, Rochester, NY, 14621",2018,5,2200,2018-05-22T22:00:00.000Z,2018,5,2200,2018-05-22T22:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.1920845,-77.6153732
1888,-77.5828179387409,43.1764165000688,18599,"36 Clairmount St, Rochester, NY, 14621",2018,8,1130,2018-08-19T11:30:00.000Z,2018,8,945,2018-08-21T09:45:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Yard,43.1763901,-77.58273989999999
1889,-77.5949602093262,43.1521509956937,18604,"30 Park Ave, Rochester, NY, 14607",2018,6,2100,2018-06-17T21:00:00.000Z,2018,6,725,2018-06-18T07:25:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Garage/Shed,43.1522714,-77.59484979999999
1890,-77.6356766583688,43.1411440591169,18630,"462 Genesee St, Rochester, NY, 14611",2018,9,2008,2018-09-20T20:08:00.000Z,2018,9,2008,2018-09-20T20:08:00.000Z,F,Assault 2nd: With Intent To Cause Serious Physical Injury   ,4,Firearm,* No Larceny Type Specified *,Street,43.1411535,-77.63566209999999
1891,-77.6356766583688,43.1411440591169,18631,"462 Genesee St, Rochester, NY, 14611",2018,9,2215,2018-09-08T22:15:00.000Z,2018,9,2215,2018-09-08T22:15:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Parking Lot,43.1411535,-77.63566209999999
1892,-77.6356766583688,43.1411440591169,18632,"462 Genesee St, Rochester, NY, 14611",2018,2,1330,2018-02-06T13:30:00.000Z,2018,2,1340,2018-02-06T13:40:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Department/Discount Store,43.1411535,-77.63566209999999
1893,-77.5847189722004,43.184105724210795,18668,"1001 Portland Ave, Rochester, NY, 14621",2018,7,2241,2018-07-31T22:41:00.000Z,2018,7,2241,2018-07-31T22:41:00.000Z,F,Assault 2nd: Intent To Cause Physical Injury with Weapon/Ins,4,Firearm,* No Larceny Type Specified *,Street,43.18410370000001,-77.5847546
1894,-77.5847189722004,43.184105724210795,18669,"1001 Portland Ave, Rochester, NY, 14621",2018,4,0,2018-04-30T00:00:00.000Z,2018,5,0,2018-05-06T00:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Building,Multiple Dwelling,43.18410370000001,-77.5847546
1895,-77.6390579168485,43.166083086073705,18676,"75 Myrtle Hill Park, Rochester, NY, 14606",2018,7,1800,2018-07-01T18:00:00.000Z,2018,7,1230,2018-07-02T12:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Yard,43.16605,-77.63909249999999
1896,-77.60030965577471,43.1502749042706,18679,"205 Monroe Ave, Rochester, NY, 14607",2018,5,408,2018-05-16T04:08:00.000Z,2018,5,408,2018-05-16T04:08:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Other Retail Store,43.15022,-77.60032199999999
1897,-77.64044125236559,43.1603533402725,18687,"16 Rugraff St, Rochester, NY, 14606",2018,5,1830,2018-05-06T18:30:00.000Z,2018,5,800,2018-05-07T08:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Residential,43.1603419,-77.64043490000002
1898,-77.60735469171091,43.192628222616605,18706,"67 Seneca Manor Dr, Rochester, NY, 14621",2018,7,1123,2018-07-31T11:23:00.000Z,2018,7,1123,2018-07-31T11:23:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Building,Multiple Dwelling,43.19306599999999,-77.60579589999999
1899,-77.6430100532298,43.1506074543588,18737,"200 West Ave, Rochester, NY, 14611",2018,9,1359,2018-09-28T13:59:00.000Z,2018,9,1359,2018-09-28T13:59:00.000Z,F,Grand Larceny 4th: Property Taken From Person               ,6,* No Weapon Specified *,Purse-snatching,Street,43.1507079,-77.643011
1900,-77.6046161940285,43.1416723258931,18741,"705 South Ave, Rochester, NY, 14620",2018,4,1720,2018-04-16T17:20:00.000Z,2018,4,630,2018-04-17T06:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.1416506,-77.60463080000001
1901,-77.5699980307416,43.182767978573104,18756,"210 Marne St, Rochester, NY, 14609",2018,4,1049,2018-04-05T10:49:00.000Z,2018,4,1049,2018-04-05T10:49:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.1828151,-77.5699795
1902,-77.63940694512709,43.201020152823894,18796,"474 W Ridge Rd, Rochester, NY, 14615",2018,8,1001,2018-08-11T10:01:00.000Z,2018,8,1001,2018-08-11T10:01:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Public Access Building,43.2010277,-77.639438
1903,-77.6134636294359,43.182179399469796,18806,"1240 N Clinton Ave, Rochester, NY, 14621",2018,9,920,2018-09-20T09:20:00.000Z,2018,9,920,2018-09-20T09:20:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.18217780000001,-77.6134039
1904,-77.6583814323544,43.1650612696671,18832,"1260 Lyell Ave, Rochester, NY, 14606",2018,5,1243,2018-05-09T12:43:00.000Z,2018,5,1243,2018-05-09T12:43:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Shoplifting,Other Retail Store,43.1650731,-77.65834920000002
1905,-77.62130880534791,43.176326854250405,18851,"30 Harris St, Rochester, NY, 14621",2018,5,400,2018-05-29T04:00:00.000Z,2018,5,1000,2018-05-29T10:00:00.000Z,F,Grand Larceny 4th: Value Property Greater Than $1000        ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.17629609999999,-77.6213277
1906,-77.6084493906231,43.153380843083,18857,"99 Court St, Rochester, NY, 14604",2018,3,330,2018-03-20T03:30:00.000Z,2018,3,339,2018-03-20T03:39:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Restaurant,43.1533489,-77.6084132
1907,-77.6334682265855,43.174957984398006,18895,"1 Aldern Pl, Rochester, NY, 14613",2018,6,1718,2018-06-21T17:18:00.000Z,2018,6,1718,2018-06-21T17:18:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Street,43.17494629999999,-77.6334988
1908,-77.6213269463107,43.1229693904921,18917,"60 Crittenden Blvd, Rochester, NY, 14620",2018,10,1100,2018-10-11T11:00:00.000Z,2018,10,1100,2018-10-11T11:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Residential,43.1224215,-77.6206024
1909,-77.6389351265318,43.1750272252995,18944,"353 Ravine Ave, Rochester, NY, 14613",2018,6,900,2018-06-09T09:00:00.000Z,2018,6,921,2018-06-12T09:21:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.1749432,-77.6389291
1910,-77.6061228600347,43.17897788214871,18951,"59 Berlin St, Rochester, NY, 14621",2018,6,1515,2018-06-09T15:15:00.000Z,2018,6,2245,2018-06-09T22:45:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.17895499999999,-77.606108
1911,-77.6334667410657,43.205605995427504,18955,"153 Winchester St, Rochester, NY, 14615",2018,7,1345,2018-07-18T13:45:00.000Z,2018,7,1630,2018-07-18T16:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Building,Multiple Dwelling,43.2054937,-77.63342949999999
1912,-77.56285572691091,43.1705412651381,18971,"87 Richland St, Rochester, NY, 14609",2018,9,230,2018-09-14T02:30:00.000Z,2018,9,600,2018-09-14T06:00:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.1705135,-77.56285989999999
1913,-77.643709210744,43.16443233479529,18980,"523 Lyell Ave, Rochester, NY, 14606",2018,7,2147,2018-07-06T21:47:00.000Z,2018,7,2147,2018-07-06T21:47:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Street,43.1644284,-77.6437049
1914,-77.5938953714865,43.178766222064894,19001,"591 Wilkins St, Rochester, NY, 14621",2018,8,2245,2018-08-03T22:45:00.000Z,2018,8,2300,2018-08-03T23:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Residential Facility,43.1787115,-77.593865
1915,-77.62256479794591,43.1398641282419,19006,"843 S Plymouth Ave, Rochester, NY, 14608",2018,6,1015,2018-06-11T10:15:00.000Z,2018,6,1030,2018-06-11T10:30:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Unknown,* No Larceny Type Specified *,Single Family Home,43.1398355,-77.6225738
1916,-77.5845700249887,43.1769788518927,19010,"19 Manitou St, Rochester, NY, 14621",2018,4,1358,2018-04-04T13:58:00.000Z,2018,4,1358,2018-04-04T13:58:00.000Z,F,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,* No Weapon Specified *,Motor Vehicle Theft,Single Family Home,43.1769645,-77.5845755
1917,-77.5845700249887,43.1769788518927,19011,"19 Manitou St, Rochester, NY, 14621",2018,1,2000,2018-01-01T20:00:00.000Z,2018,1,400,2018-01-02T04:00:00.000Z,F,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,* No Weapon Specified *,Motor Vehicle Theft,Single Family Home,43.1769645,-77.5845755
1918,-77.62945649432629,43.1665848580394,19013,"65 Jones Ave, Rochester, NY, 14608",2018,1,1000,2018-01-19T10:00:00.000Z,2018,1,1716,2018-01-19T17:16:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.1665239,-77.6294629
1919,-77.6347735584537,43.1602023144751,19032,"237 Orchard St, Rochester, NY, 14611",2018,6,1700,2018-06-12T17:00:00.000Z,2018,6,800,2018-06-13T08:00:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.160176,-77.63470579999999
1920,-77.6059698008937,43.1643401150976,19066,"285 Ormond St, Rochester, NY, 14605",2018,10,630,2018-10-22T06:30:00.000Z,2018,10,630,2018-10-22T06:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Purse-snatching,Multiple Dwelling,43.1643787,-77.6059513
1921,-77.6059698008937,43.1643401150976,19067,"285 Ormond St, Rochester, NY, 14605",2018,10,1810,2018-10-18T18:10:00.000Z,2018,10,1810,2018-10-18T18:10:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Parking Lot,43.1643787,-77.6059513
1922,-77.6059698008937,43.1643401150976,19068,"285 Ormond St, Rochester, NY, 14605",2018,10,1700,2018-10-17T17:00:00.000Z,2018,10,1600,2018-10-18T16:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1643787,-77.6059513
1923,-77.6059698008937,43.1643401150976,19069,"285 Ormond St, Rochester, NY, 14605",2018,10,1100,2018-10-10T11:00:00.000Z,2018,10,1215,2018-10-10T12:15:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1643787,-77.6059513
1924,-77.6059698008937,43.1643401150976,19070,"285 Ormond St, Rochester, NY, 14605",2018,9,1900,2018-09-13T19:00:00.000Z,2018,9,1920,2018-09-13T19:20:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1643787,-77.6059513
1925,-77.6059698008937,43.1643401150976,19071,"285 Ormond St, Rochester, NY, 14605",2018,9,850,2018-09-05T08:50:00.000Z,2018,9,900,2018-09-05T09:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Parking Lot,43.1643787,-77.6059513
1926,-77.6059698008937,43.1643401150976,19093,"285 Ormond St, Rochester, NY, 14605",2018,5,1500,2018-05-08T15:00:00.000Z,2018,5,1515,2018-05-08T15:15:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Yard,43.1643787,-77.6059513
1927,-77.6059698008937,43.1643401150976,19094,"285 Ormond St, Rochester, NY, 14605",2018,5,1442,2018-05-07T14:42:00.000Z,2018,5,1442,2018-05-07T14:42:00.000Z,F,Assault 2nd: Intent To Cause Physical Injury with Weapon/Ins,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Street,43.1643787,-77.6059513
1928,-77.6059698008937,43.1643401150976,19095,"285 Ormond St, Rochester, NY, 14605",2018,3,1615,2018-03-20T16:15:00.000Z,2018,3,1615,2018-03-20T16:15:00.000Z,F,Assault 2nd: Intent To Cause Physical Injury with Weapon/Ins,4,Fire/Incendiary Device,* No Larceny Type Specified *,Other Building,43.1643787,-77.6059513
1929,-77.6059698008937,43.1643401150976,19099,"285 Ormond St, Rochester, NY, 14605",2018,6,1200,2018-06-15T12:00:00.000Z,2018,6,1300,2018-06-16T13:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Residential,43.1643787,-77.6059513
1930,-77.6059698008937,43.1643401150976,19100,"285 Ormond St, Rochester, NY, 14605",2018,6,2000,2018-06-17T20:00:00.000Z,2018,6,800,2018-06-18T08:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1643787,-77.6059513
1931,-77.6059698008937,43.1643401150976,19101,"285 Ormond St, Rochester, NY, 14605",2018,6,2200,2018-06-17T22:00:00.000Z,2018,6,600,2018-06-18T06:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1643787,-77.6059513
1932,-77.6059698008937,43.1643401150976,19102,"285 Ormond St, Rochester, NY, 14605",2018,5,600,2018-05-29T06:00:00.000Z,2018,5,1800,2018-05-29T18:00:00.000Z,F,Grand Larceny 4th: Credit Card                              ,6,* No Weapon Specified *,Theft from Building,Multiple Dwelling,43.1643787,-77.6059513
